sampleID,forwardReads
SRS020149,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020149.SRX020676.SRR047858.fastq.gz
SRS020149,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020149.SRX020683.SRR048336.fastq.gz
SRS020151,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020151.SRX020676.SRR047855.fastq.gz
SRS020153,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020153.SRX020676.SRR047857.fastq.gz
SRS020153,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020153.SRX020683.SRR048335.fastq.gz
SRS020155,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020155.SRX020676.SRR047854.fastq.gz
SRS020176,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020176.SRX020676.SRR047859.fastq.gz
SRS020184,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020184.SRX020676.SRR047864.fastq.gz
SRS020188,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020188.SRX020676.SRR047868.fastq.gz
SRS020190,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020190.SRX020676.SRR047861.fastq.gz
SRS020192,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020192.SRX020676.SRR047860.fastq.gz
SRS020194,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020194.SRX020676.SRR047862.fastq.gz
SRS020196,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020196.SRX020676.SRR047863.fastq.gz
SRS020198,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020198.SRX020676.SRR047867.fastq.gz
SRS020202,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020202.SRX020676.SRR047865.fastq.gz
SRS020204,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020204.SRX020676.SRR047871.fastq.gz
SRS020204,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020204.SRX020683.SRR048339.fastq.gz
SRS020206,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020206.SRX020676.SRR047873.fastq.gz
SRS020206,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020206.SRX020683.SRR048340.fastq.gz
SRS020208,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020208.SRX020676.SRR047870.fastq.gz
SRS020208,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020208.SRX020683.SRR048338.fastq.gz
SRS020210,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020210.SRX020676.SRR047872.fastq.gz
SRS020212,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020212.SRX020676.SRR047869.fastq.gz
SRS020212,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020212.SRX020683.SRR048337.fastq.gz
SRS020470,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020470.SRX022097.SRR057663.fastq.gz
SRS020478,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020478.SRX022097.SRR057663.fastq.gz
SRS020482,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020482.SRX022097.SRR057663.fastq.gz
SRS020484,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020484.SRX022097.SRR057663.fastq.gz
SRS020486,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020486.SRX022097.SRR057663.fastq.gz
SRS020488,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020488.SRX022097.SRR057663.fastq.gz
SRS020490,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020490.SRX022097.SRR057663.fastq.gz
SRS020492,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020492.SRX022097.SRR057663.fastq.gz
SRS020494,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020494.SRX022097.SRR057663.fastq.gz
SRS020496,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020496.SRX022097.SRR057663.fastq.gz
SRS020498,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020498.SRX022097.SRR057663.fastq.gz
SRS020500,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020500.SRX022097.SRR057663.fastq.gz
SRS020502,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020502.SRX022097.SRR057663.fastq.gz
SRS020584,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020584.SRX022097.SRR057663.fastq.gz
SRS020592,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020592.SRX022097.SRR057663.fastq.gz
SRS020596,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020596.SRX022097.SRR057663.fastq.gz
SRS020598,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020598.SRX022097.SRR057663.fastq.gz
SRS020600,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020600.SRX022097.SRR057663.fastq.gz
SRS020602,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020602.SRX022097.SRR057663.fastq.gz
SRS020604,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020604.SRX022097.SRR057663.fastq.gz
SRS020606,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020606.SRX022097.SRR057663.fastq.gz
SRS020608,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020608.SRX022097.SRR057663.fastq.gz
SRS020610,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020610.SRX022097.SRR057663.fastq.gz
SRS020612,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020612.SRX022097.SRR057663.fastq.gz
SRS020614,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020614.SRX022097.SRR057663.fastq.gz
SRS020616,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020616.SRX022097.SRR057663.fastq.gz
SRS020620,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020620.SRX022097.SRR057663.fastq.gz
SRS020641,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020641.SRX022097.SRR057663.fastq.gz
SRS020649,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020649.SRX022097.SRR057663.fastq.gz
SRS020653,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020653.SRX022097.SRR057663.fastq.gz
SRS020655,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020655.SRX022097.SRR057663.fastq.gz
SRS020657,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020657.SRX022097.SRR057663.fastq.gz
SRS020659,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020659.SRX022097.SRR057663.fastq.gz
SRS020661,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020661.SRX022097.SRR057663.fastq.gz
SRS020663,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020663.SRX022097.SRR057663.fastq.gz
SRS020665,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020665.SRX022097.SRR057663.fastq.gz
SRS020667,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020667.SRX022097.SRR057663.fastq.gz
SRS020669,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020669.SRX022097.SRR057663.fastq.gz
SRS020677,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020677.SRX022097.SRR057663.fastq.gz
SRS020811,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020811.SRX022097.SRR057663.fastq.gz
SRS020819,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020819.SRX022097.SRR057663.fastq.gz
SRS020823,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020823.SRX022097.SRR057663.fastq.gz
SRS020825,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020825.SRX022097.SRR057663.fastq.gz
SRS020827,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020827.SRX022097.SRR057663.fastq.gz
SRS020829,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020829.SRX022097.SRR057663.fastq.gz
SRS020831,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020831.SRX022097.SRR057663.fastq.gz
SRS020833,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020833.SRX022097.SRR057663.fastq.gz
SRS020835,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020835.SRX022097.SRR057663.fastq.gz
SRS020837,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020837.SRX022097.SRR057663.fastq.gz
SRS020839,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020839.SRX022097.SRR057663.fastq.gz
SRS020842,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020842.SRX022097.SRR057663.fastq.gz
SRS020843,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020843.SRX022097.SRR057663.fastq.gz
SRS020845,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020845.SRX022097.SRR057663.fastq.gz
SRS020847,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS020847.SRX022097.SRR057663.fastq.gz
SRS021065,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021065.SRX022097.SRR057663.fastq.gz
SRS021073,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021073.SRX022097.SRR057663.fastq.gz
SRS021077,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021077.SRX022097.SRR057663.fastq.gz
SRS021079,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021079.SRX022097.SRR057663.fastq.gz
SRS021081,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021081.SRX022097.SRR057663.fastq.gz
SRS021085,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021085.SRX022097.SRR057663.fastq.gz
SRS021087,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021087.SRX022097.SRR057663.fastq.gz
SRS021089,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021089.SRX022097.SRR057663.fastq.gz
SRS021091,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021091.SRX022097.SRR057663.fastq.gz
SRS021093,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021093.SRX022097.SRR057663.fastq.gz
SRS021095,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021095.SRX022097.SRR057663.fastq.gz
SRS021101,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021101.SRX022097.SRR057663.fastq.gz
SRS021103,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021103.SRX022097.SRR057663.fastq.gz
SRS021105,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021105.SRX022097.SRR057663.fastq.gz
SRS021107,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021107.SRX022097.SRR057663.fastq.gz
SRS021109,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021109.SRX022097.SRR057663.fastq.gz
SRS021117,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021117.SRX022097.SRR057663.fastq.gz
SRS021121,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021121.SRX022097.SRR057663.fastq.gz
SRS021123,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021123.SRX022097.SRR057663.fastq.gz
SRS021125,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021125.SRX022097.SRR057663.fastq.gz
SRS021127,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021127.SRX022097.SRR057663.fastq.gz
SRS021129,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021129.SRX022097.SRR057663.fastq.gz
SRS021131,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021131.SRX022097.SRR057663.fastq.gz
SRS021133,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021133.SRX022097.SRR057663.fastq.gz
SRS021135,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021135.SRX022097.SRR057663.fastq.gz
SRS021139,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021139.SRX022097.SRR057663.fastq.gz
SRS021143,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021143.SRX022097.SRR057663.fastq.gz
SRS021145,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021145.SRX022097.SRR057663.fastq.gz
SRS021147,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021147.SRX022097.SRR057663.fastq.gz
SRS021149,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021149.SRX022097.SRR057663.fastq.gz
SRS021151,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021151.SRX022097.SRR057663.fastq.gz
SRS021427,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021427.SRX022232.SRR058094.fastq.gz
SRS021541,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021541.SRX020675.SRR047797.fastq.gz
SRS021549,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021549.SRX020675.SRR047802.fastq.gz
SRS021553,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021553.SRX020675.SRR047806.fastq.gz
SRS021555,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021555.SRX020675.SRR047799.fastq.gz
SRS021557,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021557.SRX020675.SRR047798.fastq.gz
SRS021559,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021559.SRX020675.SRR047800.fastq.gz
SRS021561,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021561.SRX020675.SRR047801.fastq.gz
SRS021563,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021563.SRX020675.SRR047805.fastq.gz
SRS021565,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021565.SRX020675.SRR047804.fastq.gz
SRS021567,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021567.SRX020675.SRR047803.fastq.gz
SRS021569,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021569.SRX020675.SRR047808.fastq.gz
SRS021571,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021571.SRX020675.SRR047810.fastq.gz
SRS021573,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021573.SRX020678.SRR048016.fastq.gz
SRS021575,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021575.SRX020675.SRR047809.fastq.gz
SRS021577,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021577.SRX020675.SRR047807.fastq.gz
SRS021601,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021601.SRX020675.SRR047748.fastq.gz
SRS021609,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021609.SRX020675.SRR047753.fastq.gz
SRS021613,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021613.SRX020675.SRR047757.fastq.gz
SRS021615,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021615.SRX020675.SRR047750.fastq.gz
SRS021617,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021617.SRX020675.SRR047749.fastq.gz
SRS021619,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021619.SRX020675.SRR047751.fastq.gz
SRS021621,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021621.SRX020675.SRR047752.fastq.gz
SRS021623,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021623.SRX020675.SRR047756.fastq.gz
SRS021625,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021625.SRX020675.SRR047755.fastq.gz
SRS021627,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021627.SRX020675.SRR047754.fastq.gz
SRS021629,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021629.SRX020675.SRR047760.fastq.gz
SRS021631,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021631.SRX020675.SRR047762.fastq.gz
SRS021633,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021633.SRX020675.SRR047759.fastq.gz
SRS021635,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021635.SRX020675.SRR047761.fastq.gz
SRS021637,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021637.SRX020675.SRR047758.fastq.gz
SRS021639,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021639.SRX020675.SRR047765.fastq.gz
SRS021641,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021641.SRX020675.SRR047763.fastq.gz
SRS021643,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021643.SRX020675.SRR047764.fastq.gz
SRS021760,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021760.SRX022232.SRR058094.fastq.gz
SRS021853,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021853.SRX022232.SRR058094.fastq.gz
SRS021910,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021910.SRX020675.SRR047783.fastq.gz
SRS021918,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021918.SRX020675.SRR047788.fastq.gz
SRS021922,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021922.SRX020675.SRR047792.fastq.gz
SRS021924,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021924.SRX020675.SRR047785.fastq.gz
SRS021926,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021926.SRX020675.SRR047784.fastq.gz
SRS021928,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021928.SRX020675.SRR047786.fastq.gz
SRS021928,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021928.SRX020683.SRR048326.fastq.gz
SRS021930,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021930.SRX020675.SRR047787.fastq.gz
SRS021932,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021932.SRX020675.SRR047791.fastq.gz
SRS021934,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021934.SRX020675.SRR047790.fastq.gz
SRS021936,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021936.SRX020675.SRR047789.fastq.gz
SRS021938,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021938.SRX020675.SRR047794.fastq.gz
SRS021940,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021940.SRX020675.SRR047796.fastq.gz
SRS021942,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021942.SRX020678.SRR048015.fastq.gz
SRS021944,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021944.SRX020675.SRR047795.fastq.gz
SRS021946,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS021946.SRX020675.SRR047793.fastq.gz
SRS022033,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022033.SRX022232.SRR058094.fastq.gz
SRS022321,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022321.SRX022232.SRR058094.fastq.gz
SRS022422,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022422.SRX020676.SRR047912.fastq.gz
SRS022426,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022426.SRX020676.SRR047916.fastq.gz
SRS022428,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022428.SRX020676.SRR047909.fastq.gz
SRS022430,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022430.SRX020676.SRR047908.fastq.gz
SRS022432,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022432.SRX020676.SRR047910.fastq.gz
SRS022434,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022434.SRX020676.SRR047911.fastq.gz
SRS022436,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022436.SRX020676.SRR047915.fastq.gz
SRS022438,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022438.SRX020676.SRR047914.fastq.gz
SRS022440,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022440.SRX020676.SRR047913.fastq.gz
SRS022442,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022442.SRX020676.SRR047919.fastq.gz
SRS022444,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022444.SRX020676.SRR047921.fastq.gz
SRS022446,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022446.SRX020678.SRR048025.fastq.gz
SRS022448,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022448.SRX020683.SRR048351.fastq.gz
SRS022450,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022450.SRX020676.SRR047917.fastq.gz
SRS022452,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022452.SRX020676.SRR047924.fastq.gz
SRS022454,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022454.SRX020676.SRR047922.fastq.gz
SRS022456,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022456.SRX020676.SRR047923.fastq.gz
SRS022480,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022480.SRX020676.SRR047889.fastq.gz
SRS022488,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022488.SRX020676.SRR047894.fastq.gz
SRS022492,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022492.SRX020676.SRR047898.fastq.gz
SRS022494,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022494.SRX020676.SRR047891.fastq.gz
SRS022496,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022496.SRX020676.SRR047890.fastq.gz
SRS022498,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS022498.SRX020676.SRR047892.fastq.gz
