pathway	description	SRR8571581	SRR8571582	SRR8571583	SRR8571584	SRR8571585	SRR8571586	SRR8571587	SRR8571588	SRR8571589	SRR8571590	SRR8571591	SRR8571592	SRR8571593	SRR8571594	SRR8571595	SRR8571596	SRR8571597	SRR8571598	SRR8571599	SRR8571600	SRR8571601	SRR8571602	SRR8571603	SRR8571604	SRR8571605	SRR8571606	SRR8571607	SRR8571608	SRR8571609	SRR8571610	SRR8571611	SRR8571612	SRR8571613	SRR8571614	SRR8571615	SRR8571616	SRR8571617	SRR8571618	SRR8571619	SRR8571620	SRR8571621	SRR8571622	SRR8571623	SRR8571624	SRR8571625	SRR8571626	SRR8571627	SRR8571628	SRR8571629	SRR8571630
PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	2709.917403941077	11269.400886293804	1045.9619775226686	7179.200091109396	3509.1287196852822	18207.91444609988	13872.876544795594	42686.636011493945	446.8561361435181	3401.709854195424	408.6345550135572	103294.94495571248	2103.8274205158277	6791.455979663854	99.01151555686587	1857.7305462407744	8686.939662163544	25145.21503483287	33786.89224214869	32198.42234936022	51292.75200530579	14675.451779612233	8499.656616318602	19182.622045111544	23987.85664631568	25638.766238583925	7572.165427726898	12942.488169283124	19901.345575596748	26580.944773959363	17752.575936776928	24391.311282609106	29867.51720205794	4919.3394337636855	5372.047575456192	7487.127472920349	255.54277814277756	7813.570043212801	13399.642129798458	68116.39509828044	7053.72128253907	30584.96230811443	2454.72822839386	10253.077509718514	13421.20124032132	2945.113887912004	14456.048041220416	22057.399905911363	2782.6447556553053	7941.288463029341
PWY-5705	allantoin degradation to glyoxylate III	51.25	242.95384995064163	1.891891891891892	6.448484848484848	0.0	282.8586103762826	35.6774448227229	1868.309985133705	41.75	24.690591127270736	0.0	616.6775775159829	0.0	6.451113262342692	0.0	0.0	5.835239866121235	239.9606249858312	204.5189307636261	51.92897727272727	387.48282807154766	90.95057256795816	23.01783277437261	73.36352668568911	82.84196891191709	34.36525574688269	69.41724768518915	37.52737884667778	60.4594768333419	203.14767780278356	158.76111256177427	138.97526716936636	34.33211034848708	710.7353491953061	103.10735207203756	987.2975180593814	2.4000000000000004	7.411272788091654	68.38879598662207	92.0607571979143	167.10976189141454	31.72405468137009	31.300151592129247	140.63978854761038	1270.710800727064	4.829423453660728	245.90879048248516	101.57407389033855	288.0	425.74867880211394
PWY-5741	ethylmalonyl-CoA pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.60320302949202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5747	2-methylcitrate cycle II	0.0	0.0	0.0	0.0	0.0	17.001200760481638	3.75875486381323	1102.834391499275	0.0	0.0	0.0	41.68016127051106	0.0	0.0	0.382819897084048	0.0	0.0	68.2305337683617	3.999811334192706	0.0	17.327211306116393	12.611328529185888	3.8074697527617047	52.80874316939891	6.371681415929204	0.0	104.43148632473851	117.5062870336663	53.1909334982988	374.49156503169775	188.41541172774475	1.7719512938308648	0.0	5.324049938860144	0.0	0.0	6.019417475728155	0.0	0.0	0.0	65.9378180390457	13.326086176664662	29.351815454639496	168.7725621176816	0.0	8.929085303186024	9.994864600044782	0.0	0.0	0.0
PWY-5823	superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.45592168784481	27.782519411696537	20.816127357840493	50.82284747925202	33.72454517267935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.56775488743368	26.607866291578464	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis I	86.56651983458917	468.5453864416088	17.55965759235785	254.2421179928296	724.7520560895755	466.8634604973843	206.33782251546387	155.44797371613552	207.1272526601379	64.36426634779767	2.516312092323131	3344.6033344333327	22.367694471724725	69.01585475644613	39.22036779976951	40.45519255447246	167.9039334244234	11258.488507840197	23124.4473678758	12024.792823613756	21330.990972324253	4083.1027885280255	138.02795436294397	538.972808083309	1049.3371170255834	494.3374469684538	713.6011975302679	921.767627691066	468.2560933259584	2692.955539034137	1761.4256214504226	876.1452045937883	358.2329531109855	1585.1318615659284	2680.1814171965016	2687.4414868726644	47.9036711962483	384.1622260995277	239.18755692511965	3018.596714252534	786.2865682265692	17458.066974502228	339.2881039635572	1245.817000972957	7239.190594675791	58.50189788749258	9207.047305693004	15829.264307088031	1295.0331465062848	1369.2294500695807
PWY-5838	superpathway of menaquinol-8 biosynthesis I	174.53432234818874	898.2098856790739	58.108961190509625	813.7884269079467	827.2474833840165	580.840428368915	682.1756385875702	524.4701984234557	40.57678976388037	166.6627822818501	6.967484039508805	10839.797357904125	61.67234361917977	231.84281103680772	54.77862167898365	132.43343557470678	552.8435100184971	17101.568786904754	24556.299841725464	20214.908790551297	33665.87356578786	7493.745274187888	454.3927085106118	1747.596553062356	3071.4587253262857	1630.8694004430715	1447.374250118866	2082.263244364997	1328.2888056030097	5764.043635287897	3829.530756353453	1666.5372856955323	979.9722069622742	1892.1921452005136	2892.4064803061096	3350.0386402899	97.61977616101676	1209.3504470726928	741.1725408622907	9428.090499506305	1461.6783589402546	22512.49877169719	609.3803625089245	2417.605984488386	9734.244688857654	194.29091669518655	11339.238156170371	17756.263121603	352.7076717665494	1028.1583986328794
PWY-5840	superpathway of menaquinol-7 biosynthesis	183.53717139134287	945.7495010773262	58.12463563457538	814.676161700909	854.6265917550804	840.2708983357254	681.1493078125822	524.3529598033252	247.71836937469683	173.24870456764413	7.073145344177715	10896.595516680414	65.32560917088948	231.21978804979727	49.44845074278542	131.79948482444837	550.8501131633939	15194.43566442686	24531.35981241105	16907.33363285798	30817.88544603373	7498.353208477904	453.3596343773664	1735.5736709643934	3043.534243545272	1624.2743876800507	1476.0982246459723	2129.5367591514414	1354.2459238114498	5848.889928475459	3891.3021951379305	1829.1329604471005	1001.9891291932544	1951.0273058819955	2713.090360858988	3441.5684992730503	97.32459176831853	1206.64898825013	742.4645650575819	9349.79181268298	1494.730638330884	21937.993384978134	621.2513089067975	2457.277364951984	9551.74506624471	193.78805430087667	10978.46148947052	17722.351845980535	1613.613688773596	1627.743312046118
PWY-5845	superpathway of menaquinol-9 biosynthesis	0.0	101.62709472487192	10.522067059202168	530.3622460019232	824.0566238919704	487.1083759863743	405.8631267876345	209.20031726482145	28.55324939847496	118.9310003870986	0.0	4144.3110034757465	40.81215451349348	159.6217608654383	40.44944555151726	0.0	331.80102463531625	15194.43566442686	24531.35981241105	87.63696531244351	30817.88544603373	457.4756540508325	196.1620398017036	525.367594193869	342.2307244946464	367.4473462394373	926.0230525161498	1242.6269826217804	785.3989896377136	3355.753372628832	2217.961777053481	1568.4037144454578	263.29313208097204	1725.7972112444895	2447.839842339204	2733.105380494472	20.01472182113521	670.4415946385435	0.0	1152.3191895339005	911.4706012370416	190.5711319575963	368.7677075280277	1489.0150880886822	6023.047204797796	139.14691372628178	1508.4853048232355	601.352982261295	101.6031338176186	31.456380198174017
PWY-5850	superpathway of menaquinol-6 biosynthesis I	0.0	101.62709472487192	10.522067059202168	530.3622460019232	824.0566238919704	487.1083759863743	405.8631267876345	209.20031726482145	28.55324939847496	118.9310003870986	0.0	4144.3110034757465	40.81215451349348	159.6217608654383	40.44944555151726	0.0	331.80102463531625	15194.43566442686	24531.35981241105	87.63696531244351	30817.88544603373	457.4756540508325	196.1620398017036	525.367594193869	342.2307244946464	367.4473462394373	926.0230525161498	1242.6269826217804	785.3989896377136	3355.753372628832	2217.961777053481	1568.4037144454578	263.29313208097204	1725.7972112444895	2447.839842339204	2733.105380494472	20.01472182113521	670.4415946385435	0.0	1152.3191895339005	911.4706012370416	190.5711319575963	368.7677075280277	1489.0150880886822	6023.047204797796	139.14691372628178	1508.4853048232355	601.352982261295	101.6031338176186	31.456380198174017
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	0.0	16.464629000236652	2.3289465540137315	21.759896158850477	874.4372039503276	166.37646137422286	68.75232753057664	2956.66339319926	4.98119409519304	44.22614455258678	2.808802588898521	937.5225569752148	11.023743161884624	19.1856157067264	14.176681431192716	0.0	22.12793323423562	7721.036806975902	24640.9153297875	3084.921117625737	16978.919537181257	1083.3828011819774	51.28988859115493	214.6524757833525	80.87113993974782	49.10653401489623	475.4045663607497	568.0272925990399	282.0312010164604	1688.9524606670468	968.9036910548652	893.9235527499551	69.234498284147	1194.4429027230888	1578.4959241785416	1245.665737631928	13.803969288608052	20.10514109011583	0.0	138.0043743051125	431.7488961448397	8177.065553544653	190.9199576349844	759.8228679410998	2904.894985678981	39.5950820990818	6394.348677628629	10942.656346592714	14.966671529955278	8.2213544934728
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	0.0	16.464629000236652	2.3289465540137315	21.759896158850477	874.4372039503276	166.37646137422286	68.75232753057664	2956.66339319926	4.98119409519304	44.22614455258678	2.808802588898521	937.5225569752148	11.023743161884624	19.1856157067264	14.176681431192716	0.0	22.12793323423562	7721.036806975902	24640.9153297875	3084.921117625737	16978.919537181257	1083.3828011819774	51.28988859115493	214.6524757833525	80.87113993974782	49.10653401489623	475.4045663607497	568.0272925990399	282.0312010164604	1688.9524606670468	968.9036910548652	893.9235527499551	69.234498284147	1194.4429027230888	1578.4959241785416	1245.665737631928	13.803969288608052	20.10514109011583	0.0	138.0043743051125	431.7488961448397	8177.065553544653	190.9199576349844	759.8228679410998	2904.894985678981	39.5950820990818	6394.348677628629	10942.656346592714	14.966671529955278	8.2213544934728
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	0.0	16.464629000236652	2.3289465540137315	21.759896158850477	874.4372039503276	166.37646137422286	68.75232753057664	2956.66339319926	4.98119409519304	44.22614455258678	2.808802588898521	937.5225569752148	11.023743161884624	19.1856157067264	14.176681431192716	0.0	22.12793323423562	7721.036806975902	24640.9153297875	3084.921117625737	16978.919537181257	1083.3828011819774	51.28988859115493	214.6524757833525	80.87113993974782	49.10653401489623	475.4045663607497	568.0272925990399	282.0312010164604	1688.9524606670468	968.9036910548652	893.9235527499551	69.234498284147	1194.4429027230888	1578.4959241785416	1245.665737631928	13.803969288608052	20.10514109011583	0.0	138.0043743051125	431.7488961448397	8177.065553544653	190.9199576349844	759.8228679410998	2904.894985678981	39.5950820990818	6394.348677628629	10942.656346592714	14.966671529955278	8.2213544934728
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	0.0	70.056192574872	7.030549461870641	360.5986415723858	718.1481105210769	380.0304373908045	273.0084480261296	139.8127631155518	19.770095834245137	85.4862082320281	0.0	2784.7219194939366	28.513409364141214	106.99468476809136	33.78317087980082	0.0	223.40952934271027	13191.26610651166	26245.181882681016	58.48905464314282	26744.0574184799	309.3737638888769	131.73181662319254	352.22339471052965	229.927572991044	245.6840033834137	675.1789622236715	886.8556110097487	535.3044105704031	2427.7034342526167	1602.0330182866358	1227.4723008960736	181.73342317570769	1483.5427531163978	2096.901131120518	2350.730719081287	13.840942329018592	456.3031250016686	0.0	771.1240156118511	673.4942467855907	127.37547248452528	272.87166895727665	1103.3140385478205	4884.896840649068	93.76680299721848	1047.894225672013	405.3300395612415	69.11146435603293	21.109650560168085
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis	163.0184887119345	844.3089667613983	39.227335038151296	559.2398228549262	721.7875107299499	468.5077974578973	461.69964072271534	351.8288998071406	28.55921759957689	123.6759238422898	5.055998442027044	7377.933629063546	44.17049578888029	155.78885155425655	50.2508631202543	89.8894059321	374.7355808119195	15432.42349076285	26288.027979386272	18065.677438614635	30053.5360519984	6508.718757461495	308.11414725503806	1187.2463169730486	2199.95400932748	1101.556503550409	1114.0594335075546	1560.4782393062474	919.5308238485272	4441.436349343887	2944.6133367846896	1318.6248735284123	748.4197851354943	1673.2762809300325	2612.9559599956647	3083.284982441327	78.9245974750165	837.1496542058832	517.7339300120298	6485.730607160097	1155.6430405115786	21571.266337879155	485.7571428055376	1925.1818217763296	9110.421952722209	131.4896120566601	10845.533041749044	17474.181203965076	252.5974016837037	872.9524343513872
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	0.0	70.056192574872	7.030549461870641	360.5986415723858	718.1481105210769	380.0304373908045	273.0084480261296	139.8127631155518	19.770095834245137	85.4862082320281	0.0	2784.7219194939366	28.513409364141214	106.99468476809136	33.78317087980082	0.0	223.40952934271027	13191.26610651166	26245.181882681016	58.48905464314282	26744.0574184799	309.3737638888769	131.73181662319254	352.22339471052965	229.927572991044	245.6840033834137	675.1789622236715	886.8556110097487	535.3044105704031	2427.7034342526167	1602.0330182866358	1227.4723008960736	181.73342317570769	1483.5427531163978	2096.901131120518	2350.730719081287	13.840942329018592	456.3031250016686	0.0	771.1240156118511	673.4942467855907	127.37547248452528	272.87166895727665	1103.3140385478205	4884.896840649068	93.76680299721848	1047.894225672013	405.3300395612415	69.11146435603293	21.109650560168085
PWY-5863	superpathway of phylloquinol biosynthesis	98.58785614724457	533.0997615327676	20.02582930957112	289.2211998607017	791.2029739018875	532.0229707938698	235.328783933395	177.5463356795753	230.63177293799868	73.40024907487013	2.872890995823904	3810.4034449517767	25.534102645247657	78.75479937668224	40.9886520767996	46.08068931968632	191.31952399754948	11596.471011230926	22834.09791021318	12752.499401080462	22207.41840997982	4460.766762573708	157.37056795158227	613.5659378468849	1189.523213761484	563.4235135087324	804.118208723915	1042.3075027701411	533.5022779472844	3029.717992631631	1982.8502989895137	995.9035541173045	408.8121644499548	1683.6118361528088	2797.9200716010414	2839.480926544176	53.18170776204836	435.96358517196353	272.11122367848463	3429.0495486265454	883.2941050926337	17656.022933386714	379.476047157628	1397.0343567185769	7352.879911717115	66.64975867980944	8806.869247795263	14528.441560252952	1439.096819737081	1540.5036572154652
PWY-5896	superpathway of menaquinol-10 biosynthesis	0.0	101.62709472487192	10.522067059202168	530.3622460019232	824.0566238919704	487.1083759863743	405.8631267876345	209.20031726482145	28.55324939847496	118.9310003870986	0.0	4144.3110034757465	40.81215451349348	159.6217608654383	40.44944555151726	0.0	331.80102463531625	15194.43566442686	24531.35981241105	87.63696531244351	30817.88544603373	457.4756540508325	196.1620398017036	525.367594193869	342.2307244946464	367.4473462394373	926.0230525161498	1242.6269826217804	785.3989896377136	3355.753372628832	2217.961777053481	1568.4037144454578	263.29313208097204	1725.7972112444895	2447.839842339204	2733.105380494472	20.01472182113521	670.4415946385435	0.0	1152.3191895339005	911.4706012370416	190.5711319575963	368.7677075280277	1489.0150880886822	6023.047204797796	139.14691372628178	1508.4853048232355	601.352982261295	101.6031338176186	31.456380198174017
PWY-5897	superpathway of menaquinol-11 biosynthesis	168.93369444376273	874.1313385047615	51.25494949186783	722.572347206463	829.9668588583796	782.4339263981577	601.2157239380377	460.1831256553903	237.30458340518325	155.9614929867152	6.336562826510422	9628.613514878472	58.27449708306049	203.69980314353515	54.06053300294794	116.94413408861952	487.63032936355296	16637.10087801707	24642.161138591124	19481.242962318574	32599.662963471463	7218.307260381183	400.7092400844522	1546.8449354077825	2760.9560858518385	1438.476491072642	1371.8088344902822	1960.3436342374373	1213.181595668832	5434.745352816095	3608.138541169285	1687.5200366701497	898.2217004726007	1893.4145629606217	2902.922667094512	3355.4859397713035	92.5896443311212	1077.007758967398	659.830745291376	8409.852226615682	1399.539572521697	22272.95752627743	583.9299991691817	2297.786753219785	9635.809585426288	171.05384969903577	11314.55991159016	17852.349677935654	1544.1463193351574	1556.5758890307034
PWY-5898	superpathway of menaquinol-12 biosynthesis	168.93369444376273	874.1313385047615	51.25494949186783	722.572347206463	829.9668588583796	782.4339263981577	601.2157239380377	460.1831256553903	237.30458340518325	155.9614929867152	6.336562826510422	9628.613514878472	58.27449708306049	203.69980314353515	54.06053300294794	116.94413408861952	487.63032936355296	16637.10087801707	24642.161138591124	19481.242962318574	32599.662963471463	7218.307260381183	400.7092400844522	1546.8449354077825	2760.9560858518385	1438.476491072642	1371.8088344902822	1960.3436342374373	1213.181595668832	5434.745352816095	3608.138541169285	1687.5200366701497	898.2217004726007	1893.4145629606217	2902.922667094512	3355.4859397713035	92.5896443311212	1077.007758967398	659.830745291376	8409.852226615682	1399.539572521697	22272.95752627743	583.9299991691817	2297.786753219785	9635.809585426288	171.05384969903577	11314.55991159016	17852.349677935654	1544.1463193351574	1556.5758890307034
PWY-5899	superpathway of menaquinol-13 biosynthesis	168.93369444376273	874.1313385047615	51.25494949186783	722.572347206463	829.9668588583796	782.4339263981577	601.2157239380377	460.1831256553903	237.30458340518325	155.9614929867152	6.336562826510422	9628.613514878472	58.27449708306049	203.69980314353515	54.06053300294794	116.94413408861952	487.63032936355296	16637.10087801707	24642.161138591124	19481.242962318574	32599.662963471463	7218.307260381183	400.7092400844522	1546.8449354077825	2760.9560858518385	1438.476491072642	1371.8088344902822	1960.3436342374373	1213.181595668832	5434.745352816095	3608.138541169285	1687.5200366701497	898.2217004726007	1893.4145629606217	2902.922667094512	3355.4859397713035	92.5896443311212	1077.007758967398	659.830745291376	8409.852226615682	1399.539572521697	22272.95752627743	583.9299991691817	2297.786753219785	9635.809585426288	171.05384969903577	11314.55991159016	17852.349677935654	1544.1463193351574	1556.5758890307034
PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	1671.0748609085692	7893.221652452743	592.7024490272437	4419.385291889115	241.88552917106068	13453.293073525032	4636.034463391001	1590.390969225113	966.5746225394756	2447.6881757703954	27.627008490981414	110419.96135734714	1759.4460279182804	1985.6308609695711	0.0	491.2036548263097	2857.56673370018	1866.403620691776	4740.3535655223	3392.584315505289	1866.7004103322863	5040.3880818197285	2300.521520813723	6736.267478957188	4861.54475121806	9982.769833195123	1166.1717884731445	2288.795942058777	3344.38084033066	3985.0544906733694	3262.748579822305	6843.436396723202	16019.55608114342	1189.7388805283829	179.06362341126848	2495.0530907716425	63.44607745709192	4519.476021617924	2422.502848035301	22600.79077601345	1067.7189723036906	7134.948227348025	453.7504444903841	1667.9818000230246	3830.293149536953	1415.1437237986097	4525.420827795763	6937.711426822591	5507.097057285122	8646.354889449558
PWY-5913	TCA cycle VI (obligate autotrophs)	939.7843594009984	3450.1970951640888	767.5746459935292	3993.7978719679545	1657.9603672024807	1670.8943789994182	5485.521899983472	20083.88857428876	249.3020739257621	691.5202020236111	111.09157636936708	111011.5099718768	433.47698486408086	2106.3132943821183	79.426083372039	493.56929445840086	2548.494915213168	22866.163646964374	25731.447104871902	28377.376257652573	48014.626976140185	9395.356384911156	3093.0986039415675	10711.330415689465	19116.063288622783	14794.075469221556	3556.9152384469776	5745.613766138236	13842.40605783223	12216.80980487824	7547.488475415137	5475.267228122243	7518.317470459914	2231.819830855822	3512.8385942018303	4497.157650499056	257.2337057728119	4184.948568933417	2723.2350366819496	38633.81680358832	3101.048994011297	27562.12196983196	1331.834416849037	5965.690234763587	10303.285443100063	1285.0651029549697	10841.002731681656	16969.429053931388	1585.9596211927071	2537.5460493914024
PWY-5918	superpathay of heme biosynthesis from glutamate	86.42944743952046	457.28484795423327	4.88719268522154	155.8955098114308	879.5647752183306	541.7110308776677	2448.715276740754	10622.436477988773	20.36764880309158	78.60411689664197	5.17701008751025	2120.242437694992	12.788013234558466	596.8903076811973	27.977435858699938	146.3775880904762	1145.79637807178	7825.2196164081215	21813.105819764354	268.0680592904791	15350.95218112571	1945.4400064052636	1886.09773076295	374.02211075132783	715.0582849883456	101.66582428983358	1486.3756957892583	1812.452654564907	1021.1282881941892	6276.621458365652	3879.5229156596743	1049.9327118115943	457.5830374618469	1438.6286379478274	1607.643003251261	1191.9162302934178	74.27784595652261	523.0067275765377	444.1782441956145	255.97602625648943	1339.1968956579688	793.4909176931591	599.0844711752782	2376.8756871655414	2770.948582249061	272.9191116122248	2310.5618544134663	253.44029620362167	314.9568523758575	1094.7174688991452
PWY-5920	superpathway of heme biosynthesis from glycine	0.0	34.99265126643363	0.0	37.362842430584166	34.89146161178628	233.81118656070333	5.3113117752655965	2522.675369407265	10.279946837210131	35.550652885008354	0.0	1047.2552496444202	8.8305348515792	24.610914886434564	18.632124672415067	18.316288849068435	62.89593058100469	41.83359053060627	75.80415087098243	27.432483230058107	273.3377771665383	30.35719285711657	6.662384185192084	76.30817485870008	123.76190518803708	39.800880744536144	594.8157870607438	635.59447568655	360.17381168198926	2209.100711447389	1267.1295719835482	519.6041482690486	93.8056852595918	336.6270290045987	3.194603457661303	35.92560804760211	7.384391500630678	27.071788725566904	0.0	107.79661326931898	495.505981454269	60.88497405417584	228.28440344331497	965.6636403937556	52.30734187476504	10.419501722860756	39.547037072263095	33.05385740449175	35.26690175934958	10.615073334897694
PWY-5941	glycogen degradation II (eukaryotic)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.998357771534167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5971	palmitate biosynthesis II (bacteria and plants)	0.0	87.28900901771452	4.979520347521166	19.96917448055276	2547.583666212113	427.4702489408927	2279.697272878004	6447.13495319112	13.236249152283834	252.97390306063303	49.04848399718632	2496.5087381295284	32.96138728332957	499.4168779955527	0.0	202.75931682247275	1023.5526197642788	19532.42538710165	30022.19273513029	22807.532995149188	39518.794895361614	9196.902735787056	1050.6184708665608	465.4747742953986	154.1325591286384	267.23940652501614	2305.5620687497967	3272.5018622321377	1808.1476506515835	10273.55193044795	6040.593144613722	4545.597093890543	190.1027614162587	3762.355071596603	3381.7579843222425	4520.220406307943	11.970232075398457	28.291507427118656	0.0	369.4238368046237	2429.1446576687804	30193.235532030863	895.5866435354843	4013.8952636545846	13370.910886889167	498.5629517029009	13886.80500395965	27996.09373067609	44.7798155191591	18.330815920017034
PWY-5973	cis-vaccenate biosynthesis	3636.8421167758847	16084.206066622346	906.9192707553012	9506.383956223775	3879.315955679354	26918.292481605386	15122.262947952537	49042.49697073369	1317.370532268237	4680.46260216488	369.9931845559567	93255.91266916564	3133.063877339141	6823.0536203201045	105.09943558688778	1928.735780882485	9777.622321752046	29422.01399064241	34933.46825209097	31914.057352497686	61734.85505579505	16156.547375624696	9523.347542316284	17097.798757459328	25615.985502412463	23582.46938725094	9313.123883929757	13031.886379353493	21627.717515266828	29483.405838411298	19736.230039004036	25516.144626946767	37950.97698345851	5611.961999782488	6287.220590785522	8643.958507086787	306.6521834624284	9995.84614359	14263.95532308575	57312.39514517482	8386.907279278395	29410.548685765967	3052.4033098846303	12346.772548680989	14019.315155106033	4839.126846321069	11263.592442099927	18113.28657631573	7497.353481236724	14747.103422368353
PWY-5989	stearate biosynthesis II (bacteria and plants)	0.0	52.48007919350293	2.994719585912671	11.992079167804423	1882.8115931753448	253.84706025272152	1478.5629254706191	4434.195105765557	7.93788043932902	152.72179882574932	32.840988882019374	1513.24299372533	19.6215173817724	311.01256064616126	35.346637618593725	128.6292043517805	647.2424839025996	18490.805826890053	26673.510884326337	19635.75308507719	41928.66638283358	7153.545532296449	669.8839384307029	282.99823392327204	92.81440457866644	161.20186162392338	1620.8158857885735	2286.135467743395	1142.733999481179	7613.666377137591	4339.57597152072	2545.6072356442182	114.2732352440728	3043.782936573323	2880.866311420263	3503.5600231095	7.399904610966245	16.995381036377612	0.0	222.3483257367796	1736.8550420335769	27155.79467169539	644.0630796183073	2939.1455740513697	12254.773313381187	314.78531835891386	12850.530563660435	27189.289702010938	26.876437200057943	10.999410141507786
PWY-6071	superpathway of phenylethylamine degradation	0.0	0.0	0.0	0.0	848.6277204836352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.09606014802675	0.0	0.0	43.21158038423395	28.319883269738643	769.7814773260668	9.16275341672964	1095.3265410414378	1147.5329307394366	1166.4678583811717	0.0	0.0	0.0	0.0	16.46428346495681	0.0	0.0	28.29355863442082	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	3917.65994844206	16807.601406017027	968.4076867473128	8795.640855419086	2953.9591129836867	24992.03888214822	15133.846963835013	45833.747221051184	1214.5840451974111	4585.397572986867	438.8734289650716	90255.66563486026	2872.0229485462264	7818.224645383548	86.76042493595544	2154.7718374174965	10335.184832591089	26590.498562420737	32632.192036619643	35518.67859452935	53061.70867218076	15986.707487371696	9418.076892284704	19810.02951314629	23535.43068070545	26046.167011194662	8581.63891287639	13618.511864857875	22102.385186274987	29270.118675200105	19334.91823027214	22731.50763949232	38625.40340328508	4629.335116119516	5419.106170801956	6754.4480762795065	282.92425500728257	9980.433740359393	12451.666336316608	69027.10800961722	7802.99299960526	34241.16895259316	2802.659283286741	11762.313519624482	14294.263065166464	4580.041599780531	15241.090693112175	24163.213669319943	6917.276832017339	13761.9794773005
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	3986.43747045032	17123.81198040893	909.816592995295	8566.274001883912	2850.4560596949086	25630.00917689422	14601.790034176469	45437.02061576245	1254.3758268199804	4929.162390665053	518.4789157063491	86727.38438922519	2940.954495132461	7370.9547152631985	82.57269519111728	2036.0681282231303	9917.769863112824	24424.832470622703	30105.510108991937	32741.644495620854	48863.50354805305	15274.062923559684	9130.600307437118	18417.39453205034	22114.169833303527	24282.98100143893	8665.049372580554	13691.776445176632	22168.12738578237	29491.319860966105	19427.01254491988	22837.109284882496	39309.23496741753	4605.769370680432	5337.173091615206	6506.948708030244	272.17579296802546	9686.15624900415	12387.86543951022	64385.227302232095	7907.435022828934	31862.91152090774	2840.9671660638705	12008.820151344133	13339.127843977603	4502.48790574304	14196.302558794936	22579.11005061418	7136.946468249754	14131.074907767645
PWY-6123	inosine-5'-phosphate biosynthesis I	3588.801578471981	15281.339430790811	876.3738260748643	8596.543295120902	2813.256424888323	22744.114892257843	14846.173341640197	45187.49550163786	1105.2505879294486	4029.1244057108256	356.1143586695517	88483.11295978478	2629.7302322525666	6883.340835615519	79.05197959042957	1911.367914176341	9484.095771492395	24355.919229150797	28353.29284430616	32507.618214334158	50401.46346825979	15407.430394961108	9338.917320704342	17029.661849615557	21275.933362948155	22596.3756625169	8303.512141874213	13005.26284258197	21464.87770932932	27684.71338669564	18374.302946557145	22110.03044447193	35430.772734632425	4198.983759783268	4926.046851303304	5947.18314499111	261.03015082101774	9441.713053024772	11804.353904708592	59412.87609985522	7451.512884814793	30444.26261842896	2688.199422358651	11154.924799967544	12580.870332625364	4404.820944739706	13320.356743073376	20942.940651209647	6336.78695101301	12478.33099343598
